Genes,GSM844492,GSM844495,GSM844497,GSM844499,GSM844501,GSM844503,GSM844505,GSM844507,GSM844521,GSM844522,GSM844523,GSM844524,med_value
AMER2,-0.000711262,0.000375957,0.000746561,0.000207237,-0.000710285,-0.000738738,-0.00171751,8.26E-05,-0.000380992,0.000174452,-0.000227041,-0.00146612,-0.000304017
GFI1,0.00268123,-0.003131119,-0.000491798,0.002821091,0.000971981,-0.003585094,0.005454849,-0.001034982,-0.00128274,0.001053818,-0.004577612,-0.000118773,-0.000305286
TESC,-0.000466896,-0.000182439,-0.000134563,-4.19E-05,-0.000386707,-0.000476655,-0.00053725,-0.00028202,-0.000186442,-0.000229701,-0.000382677,-0.000327556,-0.000304788
SLC4A3,-0.000412569,-0.000324218,-0.000577101,-0.000399935,-0.000150627,-0.000457886,-0.000108985,-0.000226184,-0.000567068,-0.00019358,-0.000213296,-0.000288344,-0.000306281
GCAT,-0.000412381,-0.000447823,-0.000384099,-0.000426929,-9.08E-05,-0.000188474,-0.000195898,-0.000260278,-0.00041463,-0.000301042,-0.00026968,-0.000312501,-0.000306772
MORN5,-0.00034196,0.000877165,-0.000213538,-0.000284381,-0.000696653,-0.000145053,-0.001438377,-0.000279361,-0.000770425,0.001536871,-0.000956775,-0.000335225,-0.000309803
FAM171A1,-0.000836356,-0.000310766,-0.000766871,-5.30E-05,-0.00031614,-0.000753773,-0.001276108,-0.000126375,5.23E-05,-0.000775822,-8.43E-05,7.29E-06,-0.000313453
GAP43,-0.000101203,-0.00224332,-0.001180862,-0.001626362,-0.000277342,-0.00035421,0.000147397,0.000508451,-0.000763865,-0.001220861,0.0005333,0.000570037,-0.000315776
ERG,0.005819057,-0.006521912,0.010649791,0.00397051,-0.022957041,-0.003157404,-0.033599839,0.003751719,0.021344914,-0.005897375,0.002522574,-0.072750871,-0.000317415
HHIPL1,-0.000372867,-0.000158829,-0.000606285,-0.00043817,0.000282329,4.36E-05,-0.000279523,-0.000358219,-0.000624381,-0.000221716,2.10E-05,-0.000659254,-0.000318871
PLCE1,-0.006784594,0.000652569,-0.003731055,0.002360395,0.000936013,0.000102531,-0.000741978,0.004050277,-0.001271829,-0.00149015,-0.002768666,0.004573254,-0.000319724
SEMA6D,-0.000782556,0.001900247,-0.001437429,-0.000587187,-0.00070406,-0.001539723,0.000971238,-5.42E-05,0.000487672,0.000913766,-0.001533781,0.000672105,-0.000320694
DNAH2,0.008155161,-0.010613991,-0.011943822,-0.019513271,-0.0262941,0.000757035,0.003062074,0.027271528,-0.018215732,0.00868713,0.003378938,-0.001401509,-0.000322237
PTPRN,-0.000556822,-0.0006119,-0.000455244,-0.000453245,-0.00018627,-0.000291809,-0.000291003,-9.56E-05,-0.000353125,-0.000379684,-0.000294583,-0.000291176,-0.000323854
KCNAB2,-0.000282992,-0.000118722,-0.000115168,-0.000107619,-0.000364025,-0.000400667,-0.000528432,-0.000412282,-0.000282111,-0.000175679,-0.000414339,-0.000428083,-0.000323509
ICAM5,-0.000335134,-0.00041519,-0.000337688,-0.000402476,-3.92E-05,-0.000237405,-0.000206093,-0.00029735,-0.000520947,-0.000227344,-0.000315457,-0.000566661,-0.000325296
MDGA1,-0.000481055,-0.001457618,-5.63E-05,0.000508167,-0.000531761,-0.000554402,0.003724078,-0.00018822,-0.000988053,0.001343275,0.000157313,-0.000671854,-0.000334638
KCNA3,-0.000142523,-0.000734718,-0.000589302,-0.000297017,0.00030963,-0.001302414,-0.000720352,0.000202608,-0.001324881,0.000245855,0.000795211,-0.000374263,-0.00033564
CRHR2,-0.000153132,0.003987391,0.00105319,0.000808475,-0.000424594,-0.003680983,-0.00167827,-0.006552395,-0.001290517,0.007398937,-0.002333883,-0.000259451,-0.000342023
SUSD4,-0.000471539,-5.78E-05,0.000203929,0.000119557,-0.000336579,-0.00040337,-0.000685787,-0.000394271,-0.00034164,-0.000146041,-0.000343178,-0.000654578,-0.000342409
CDON,-0.000745493,0.002223199,0.002510449,-0.00122176,-0.002572535,-9.39E-07,0.000685894,-0.001023724,-0.00362162,-0.000689129,0.003089356,0.000301178,-0.000345034
OPRD1,-0.001025284,-0.000649117,-0.000329704,-0.001593341,0.001944678,0.000103585,0.001941826,-0.000893786,-0.000370045,0.000610534,0.000577035,-0.000848555,-0.000349875
CD1D1,-0.001117026,0.001009866,0.001637761,0.001134411,-0.000644536,-0.000776834,-0.001064083,-0.000461783,0.00044341,0.000155487,-0.001126031,-0.000241139,-0.000351461
IL1RAP,-0.000214687,0.000196135,-0.000324525,-9.13E-05,-0.000379209,-0.00076027,-0.000787067,-0.000913933,0.000137425,8.88E-06,-0.001017669,-0.000715408,-0.000351867
TMEM63C,-0.000232632,-0.000356166,-0.00049436,-0.000370278,-0.000195732,-0.00035285,-0.000436857,-0.000277574,-0.000393926,-0.000244011,-0.000431917,-0.000349884,-0.000354508
SCN3B,-0.001026098,-0.000256379,-0.000334702,-0.000577703,-0.000340006,-0.000314829,-0.00071196,-0.00037272,-0.000505534,-0.000281393,-0.000724232,0.000223039,-0.000356363
MAPK8IP2,-0.000668824,-0.000374107,-0.000452498,-0.000124936,-0.000470556,-0.000402379,-0.000326309,-1.25E-05,-0.000342865,-0.000195037,-0.000436154,-0.000334279,-0.000358486
GM13889,-0.00061024,-1.28E-05,-0.00046206,-0.000240611,-0.000391402,-0.000328265,-0.000400802,-0.000576927,-7.23E-05,1.88E-05,-0.000249608,-0.000725343,-0.000359834
GRIK2,-0.000365096,0.000167242,-2.59E-05,-8.26E-05,-0.000361635,-0.000562946,-0.000471703,-0.000532839,-3.99E-05,-7.16E-05,-0.000675445,-0.000424036,-0.000363366
NTNG1,3.84E-05,-0.000500405,-0.000515475,-0.000355663,-0.000444783,-0.000371226,-0.000435319,-0.000265228,0.000126712,-0.000260671,-0.00093432,7.64E-05,-0.000363445
ACKR1,0.00114065,-0.001409947,-0.002360669,-0.000960568,0.000117208,-5.22E-05,-0.000260504,-0.000191175,-8.30E-05,-0.000472293,-0.000468159,-0.001071859,-0.000364332
PDE11A,0.001682951,-0.00408732,-0.002764118,9.46E-05,0.001021683,-0.000324904,-0.000404829,0.000324176,-0.001644506,0.004853917,-0.001237926,-0.001176714,-0.000364867
BAALC,-0.000234513,-0.000740787,-0.000519525,-0.000669432,-0.000257964,-0.000479594,-0.000159354,-0.000580548,0.000585343,-0.000573815,-7.46E-05,0.001156083,-0.000368779
BMX,0.000175462,0.00012503,-0.000882462,0.000263442,-0.000563157,-0.000175872,0.000196358,-0.000658546,-0.000624011,0.000712094,-0.000889695,-0.00121993,-0.000369515
SYT13,-0.000972913,-0.00132452,-0.000936751,-0.000624808,0.001832649,0.001412377,0.001429305,0.000514074,-0.001600667,-0.001093551,-0.000116711,9.33E-05,-0.00037076
GALNT14,-0.000351917,0.00113183,-0.000398814,0.000700954,0.001293063,0.002205123,-0.001824262,-0.001354943,0.001544376,-0.002000166,-0.000447568,-0.000716201,-0.000375366
ALOX8,-0.001524241,6.69E-06,-0.000213771,-0.003852385,0.001116128,-0.001953997,-0.000434151,0.001809936,-0.003346399,-0.000323603,0.001975596,-0.003398956,-0.000378877
CD300LG,-0.000104046,-0.000554511,-0.000274804,0.000961756,-0.000307843,-0.000783679,-0.000462591,-0.000289875,-0.000997649,-0.000104324,-0.000888803,-0.000480264,-0.000385217
ACSL1,0.001589396,0.00021528,0.000607495,-0.001220893,-0.001603731,-0.00179044,0.000844742,-0.001159318,-0.000753575,-2.29E-05,0.000437838,-0.001398775,-0.000388238
CLYBL,-0.016662149,0.002787412,0.001227515,-0.011901599,0.00182617,-0.002734017,-0.009725604,-0.002006662,0.009731075,-0.002603878,0.020275477,0.00673397,-0.000389574
IFNA2,-0.000431129,0.000484416,8.33E-05,-0.001428813,-0.000953914,-0.000349478,-0.000740072,-0.00058166,0.000172037,0.001346073,-0.00010424,-0.001032427,-0.000390304
CEACAM9,-0.000132895,-0.000653564,0.008869145,0.013660781,0.005613084,0.01538163,-0.002916299,-0.016242615,0.001080584,-0.002221235,-0.006088727,-0.007284346,-0.00039323
PRRT4,-0.002513323,-0.005917931,-0.001554583,-0.000219848,0.003971647,0.006989913,0.005334581,0.003403438,-0.000576209,-0.003286553,0.009234765,-0.000565197,-0.000392523
SECTM1B,-0.000417164,0.000239506,-0.000245952,0.000169778,-0.000645315,-4.18E-05,-0.00047903,-0.001260453,-0.000809215,0.002310576,-0.000370619,-0.000565129,-0.000393892
VWA5B2,-0.000690285,-0.00031408,-0.001032809,-0.000169639,-0.000439938,-0.000275811,-0.000169431,-0.00039657,-1.90E-06,-0.000392967,-0.000786361,-0.000430828,-0.000394769
FARP2,-0.000454171,-0.000343804,-0.000844822,-0.00059,0.001236945,0.000438305,0.000312055,-0.000537052,-0.000454943,8.55E-05,0.000156029,-0.001038739,-0.000398988
KCNJ12,-0.007322145,-0.002700213,0.003380882,-0.003169658,-0.000812736,-1.65E-05,0.001741473,0.005418706,-0.000785551,-0.004399317,0.00527632,0.00113773,-0.000401026
TMEM114,-0.00020294,-0.003049184,-0.000599568,-0.00181662,-0.000647982,0.00154433,8.35E-05,-0.000108384,-0.002552584,0.000634886,-7.37E-05,-0.002237147,-0.000401254
SAG,-0.00013031,-0.000151861,-0.000452548,-0.000160182,0.000183177,-0.000379345,-0.000633219,-0.000573681,-0.000427161,0.000297058,-0.000884802,-0.000506814,-0.000403253
PRKCB,-0.004912552,0.003091153,-0.004223277,0.004193701,0.001345201,-0.001286639,-0.000866194,-6.30E-05,0.002066385,0.001789173,-0.001259656,-0.000749863,-0.000406432
CTNNA2,-0.001433308,-0.000263751,-0.000439656,-0.0003744,-0.000305303,-0.000673269,-0.000874869,-0.000595768,-2.19E-05,-0.000944056,5.55E-05,0.000120645,-0.000407028
ATG9B,-0.000381893,-0.000893478,-0.000313136,-0.000530452,-0.000123734,-0.000737001,-0.000291207,-0.000118291,-0.000579282,0.000264237,-0.000438794,-0.000890577,-0.000410344
OTOG,2.64E-05,-0.000407455,0.000340859,-0.000748913,-0.000203589,-2.94E-06,-0.001657539,-0.000415092,-0.001957395,-0.001192775,-0.001303212,0.003317339,-0.000411274
NPVF,-0.000303144,-0.000523144,0.001049351,-0.001122528,-0.000542152,-0.001288759,-0.000892796,-5.68E-05,0.000359399,0.000534129,-0.000603604,2.78E-05,-0.000413144
ASB18,0.00295083,0.002848597,0.003369042,-8.69E-05,-0.000923139,-0.000742464,-0.002218532,-0.003446863,-0.002891458,0.000173852,-0.006203098,-2.44E-05,-0.000414682
GOLGA7B,-0.000686127,-0.000745,-0.000504572,-0.00044841,-0.000255287,-0.00011165,-0.000284393,-0.000381444,-0.001449626,-0.000303778,-0.000813548,-0.00013672,-0.000414927
ARFGEF3,-0.002890984,-0.001210542,-0.002962994,3.84E-05,-0.001109712,0.000426966,-0.000866612,0.001359968,3.39E-05,-0.00232052,0.00028664,0.00065449,-0.000416356
FUOM,-0.000771059,-0.000621946,-0.000945197,-0.000642838,0.000186165,-0.000453332,-0.000345869,-0.000385438,-0.00012947,-0.000684834,2.56E-05,-5.30E-05,-0.000419385
CHRNB4,-0.000985464,1.13E-05,-0.000233892,-0.000589921,-0.000292277,-0.000594395,-0.000945005,-0.000554644,-0.000143682,-0.000531224,-0.000310359,-0.000179149,-0.000420792
CFDP1,-0.000455031,-0.000503756,-0.000539021,-0.000393299,6.30E-05,-0.000335435,-0.000546604,-0.000512698,-7.07E-05,-0.000639241,-1.82E-05,-0.000110178,-0.000424165
ALOXE3,0.005748655,0.000315073,0.000102105,-0.000957564,-0.004431714,0.003653458,0.002683936,-0.004021727,-0.002738152,0.007366464,-0.007432434,-0.002732219,-0.00042773
ADGRB1,0.027326041,-0.07506153,-0.005178324,-0.007745985,0.03168375,0.05276384,0.023580412,-0.019330117,-0.006709788,-0.059474692,0.056022181,0.00431845,-0.000429937
DNER,-0.000903229,-0.000821711,-0.000689436,-0.000681711,-0.000350067,-0.000319536,-0.000468709,-0.000394875,-7.13E-05,-0.000886253,3.98E-05,4.10E-05,-0.000431792
HES1,-0.003980734,-0.001124932,-0.005890366,-0.005255583,0.008978384,0.006581985,0.006771157,-0.001168038,-0.000654598,-0.000210413,0.004721979,5.80E-05,-0.000432506
TAGAP1,-0.000188602,-0.000272435,-0.00050386,9.37E-05,-8.95E-05,-0.000665933,-0.000518146,-0.000522435,-0.00036201,-0.000161254,-0.000709465,-0.000527709,-0.000432935
POMC,0.000585412,-0.001046741,-0.000650303,-0.000583733,-0.000515472,0.000882861,-0.000435885,-0.000432863,-0.000820507,0.000463773,-0.00033168,0.000726668,-0.000434374
FAIM2,-0.000727182,-0.001149444,-0.00051362,-0.000127637,0.000178347,-0.000158934,-0.000359555,-0.000298215,-0.000584584,-0.000728319,0.000144499,-0.000647017,-0.000436588
SKAP2,-0.001710461,-0.000395998,0.000698098,-0.001444985,-0.000490189,0.000705857,-0.000742434,-0.000672806,-7.41E-05,-0.001465897,0.00016706,0.000251957,-0.000443094
NEURL1B,-0.000684583,-0.000114632,2.10E-05,0.000205768,-0.001079019,-0.000692296,-0.001332615,-0.0004495,-0.000374844,-0.000156058,-0.000436999,-0.000857634,-0.00044325
TSPAN33,-0.001069243,-0.000144824,0.001414806,-0.000301043,-7.22E-05,-0.000824139,-0.000562955,-0.000841382,-0.000357154,-0.000533472,-0.001416,-0.00025818,-0.000445313
CEACAM2,-0.000341541,-0.001056373,0.000312004,-0.000553237,-0.000568305,0.000269729,-0.000600555,-0.000238303,-0.000680601,-0.000153853,-0.001606678,-0.000172717,-0.000447389
TMEM178B,-0.000997521,-0.000308415,-0.000586954,-0.000141313,-0.001033975,-0.000226262,-0.000710381,-0.000153442,-0.00085935,-0.000271201,-0.001412092,-0.000206723,-0.000447685
ZFYVE28,-0.000704411,-0.000845694,-0.000837266,-0.000382538,-0.000242482,-0.000131861,-0.000431628,-0.000290308,-0.000944846,-0.000467496,-0.000466365,-0.00028962,-0.000448997
HLX,0.111426443,-0.017609873,0.002257557,-0.012645471,0.103440102,-0.017688326,0.131953386,-0.003157524,-0.260065542,-0.034568087,0.137955555,0.128676225,-0.000449984
FAM69B,-0.001054375,-0.000767187,-0.000399953,-0.00039539,-0.000252708,-0.000247153,-0.000859143,-0.000236214,-0.000930835,-0.000501245,-0.000954882,-0.000185259,-0.000450599
VDR,0.002425349,-0.0004272,-0.002283285,-0.000474154,-0.001118227,2.70E-05,0.000227239,-0.000770702,0.000325388,-0.001909856,-0.001109771,0.000793506,-0.000450677
FGF9,0.000559781,-0.00566438,-0.000789242,0.000565492,-0.001180815,-0.001534101,0.003433363,-0.00269913,0.003425796,-0.004838624,-0.000115885,0.003488977,-0.000452564
ZFP957,-0.001164196,0.009173532,-0.004210489,-0.003974058,-0.002572602,-0.000361862,0.008046819,-0.005432883,0.002892102,0.013317007,-0.000548728,-5.53E-05,-0.000455295
PLB1,-0.000245076,0.000985172,0.002878878,-0.000669159,-0.002390405,-0.003578438,0.000707549,0.002028434,-0.004772862,-0.001554331,-0.001351463,0.005307265,-0.000457118
PNPLA5,0.003120248,-0.004101441,0.000245123,0.000661671,0.013702011,-0.001706507,0.009725119,-0.003311683,-0.001174538,0.005019821,-0.003255941,-0.003841172,-0.000464708
PTPRT,0.000442684,-0.000584011,-0.000422372,-0.000289706,-0.002444716,0.000462443,-0.001993408,-0.000326308,-0.002107555,-0.000509269,-0.000259283,-0.004358691,-0.000465821
NKX6-3,-0.000271767,8.29E-05,0.000594006,-0.000651704,-0.001263547,-1.81E-05,-0.000890126,-0.001153599,-0.000305096,0.001670726,-0.000673486,-0.000626726,-0.000465911
ACSL6,-0.000537846,-0.000765389,-0.000557462,-0.000771562,-0.00023088,-0.000400953,-0.000387621,-0.00023691,-0.000960279,-0.000248469,-0.00086947,-5.17E-05,-0.0004694
BSN,-0.000435419,3.14E-05,-0.001808427,-0.000837164,0.000671552,-0.000634009,-0.000407519,-0.000506113,0.000648486,-0.000559683,-0.000765825,-0.000359647,-0.000470766
NCAM1,-0.000881223,0.001252204,-0.001788521,-0.002225492,-0.001616711,-0.000886664,0.000111379,1.03E-05,4.21E-06,-6.92E-05,0.000533132,-0.002775969,-0.000475212
CLDN23,-0.000386868,-0.000447925,-0.000742704,-0.000364345,0.000386005,-0.000349499,-0.001004987,-0.001137832,-0.000683998,-0.000496486,-0.00045647,-0.000943711,-0.000476478
SLCO4A1,0.008838977,-0.010994667,-0.00149748,0.001565783,0.000670287,-0.003443492,-0.004463627,-0.00551323,0.000541927,-0.003626057,0.014766787,0.002182691,-0.000477777
HEY1,-0.001229784,0.000849057,-0.001349743,0.001044269,-0.000781085,-0.000668706,-0.000182154,-0.000899156,-0.000173636,0.000726287,-0.000716733,-0.000298079,-0.000483393
DLG3,-0.001899784,-0.001752516,-0.002693106,-0.001170854,0.000187317,0.000259483,0.000883475,-0.001155783,0.000208644,-0.003210905,0.000479887,0.000473691,-0.000484233
PTPRO,-0.000415031,-0.000274981,-6.11E-05,-8.29E-05,-0.000818614,-0.000915615,-0.00103091,-0.000552688,-0.000357002,-0.000348956,-0.001027375,-0.000601737,-0.00048386
EYA2,-0.000585288,-0.000218298,0.000891615,-0.000653487,-0.001010279,-6.13E-05,-0.002957824,-0.000695636,-0.000389745,7.94E-05,-0.002564844,0.000195018,-0.000487517
ACE,-0.000223717,-0.000532598,0.000303654,-0.000308187,-0.001108807,6.07E-05,-0.001589941,0.00017014,-0.001068191,-0.00058229,-0.000445063,-0.001109891,-0.000488831
ATCAY,-0.000713115,-0.000569112,-0.00069763,-0.000508002,-0.000469918,-0.000560278,-0.000436944,-0.00047486,-0.000380204,-0.000558189,-0.000400332,-4.62E-05,-0.000491431
SH3GL2,-0.002311213,-0.001676494,-0.000798631,-0.00085454,0.00066348,0.000225181,-0.000193327,0.000808366,-0.001630494,-0.000962762,-6.76E-05,0.000688368,-0.000495979
KCNH3,0.001642833,-0.001790415,-0.000675624,-0.001274149,-0.000611568,-0.000384276,0.000931058,-0.001135063,0.000167757,0.001841869,0.002252219,-0.001664401,-0.000497922
TMEM178B,-0.001219317,-0.000106342,-0.00049785,1.93E-05,-0.000778539,-0.000498466,-0.000813779,-0.00066291,0.000117527,-0.000994844,6.01E-05,0.000100366,-0.000498158
NR6A1,0.00032289,0.001204452,-0.000965138,-0.00079426,-0.003255274,-0.001962939,0.001477167,-0.003007717,-0.00020611,0.002989679,0.000469646,-0.002635674,-0.000500185
CEACAM2,-0.000478597,-5.63E-05,-0.000781705,-0.001668107,0.000520481,0.001020939,-0.001089279,-0.001365794,-0.00052358,0.001304674,-0.000233307,-0.000560317,-0.000501089
PHACTR1,-0.000382003,-0.002470732,-0.001230806,0.001362452,-0.000716823,0.00100648,-0.00023429,0.000411779,-0.000785691,-0.000677893,0.003268479,-0.000623439,-0.000502721
SPRED3,-0.000663268,-0.000649562,-0.000528503,-0.000484968,-0.000170804,-0.000543387,-0.000403326,-0.000531273,-6.03E-05,-0.000706458,-0.000129162,-5.89E-05,-0.000506736
JPH1,-0.000136092,-0.00058603,-0.000938361,-0.000641596,-0.000433044,-0.001431054,-0.000217621,-0.000942502,-0.000423085,-0.000444655,0.001072146,-0.002193139,-0.000515343
LGI3,-0.001328404,-0.0005244,0.000114496,0.000422346,0.00090222,-0.002377047,-0.00106095,0.000199424,0.002510138,-0.000512495,-0.00097354,-0.002063875,-0.000518448
PRDM1,-0.000760379,-0.000537957,-0.00306325,0.000941549,0.003837938,-0.000499249,0.002836276,-0.001905173,0.001342858,-0.00119096,-0.000766016,-0.000322712,-0.000518603
SCGN,-0.000551307,-0.000731659,-0.000805945,-0.000767974,-0.000308191,-4.28E-06,-0.000190652,-0.000519417,-0.000845917,-0.000527186,-0.000137315,-0.000445018,-0.000523302
UBL4B,0.000104267,-0.001153188,0.002461568,-0.005754495,0.006080061,-0.003556535,-0.009753102,0.000626425,-0.005572812,0.002303331,0.003519266,-0.001771799,-0.000524461
PRR36,-0.000857987,-0.000243742,-0.000526588,0.000183856,-0.000535716,-0.000532647,-0.000567451,0.000173249,-0.00092757,-0.000195025,-0.000718703,-2.53E-05,-0.000529618
KCNH1,-0.000485725,-0.001708397,-0.001635977,-0.000627135,-0.00048319,0.001132695,-0.000193852,-0.000585418,-0.000172827,-0.000821362,-8.51E-05,-0.000967064,-0.000535572
ITGB2L,0.005155066,0.000245014,-0.006864061,0.015197294,-0.004688615,-0.0007397,-0.000633471,-0.019321588,-0.017332823,-0.000451253,0.011429045,0.007432694,-0.000542362
PNPLA1,0.003268185,-0.002176571,-0.001016559,-0.00086733,-0.000724742,-0.002795853,0.00111462,0.00366717,-0.003525579,0.001785934,-0.000213554,-0.000359689,-0.000542216
ABCA4,0.001067673,-0.000405156,-0.000161385,-0.000687601,0.001359692,-0.00252083,-0.002481098,-0.003507056,0.001110893,0.000283383,-0.00093693,-0.000717046,-0.000546379
ITGB2,-0.00675907,-7.60E-05,-0.011493472,-0.001016865,0.00792588,-0.005138503,0.006845188,0.005354197,-0.004220882,0.013972436,0.003770644,-0.006119375,-0.000546433
NEO1,-0.002773563,-5.58E-06,-0.001407229,0.000255036,-0.000570626,-0.000989014,-0.00185899,-0.000411886,-0.000524049,-0.000511774,-0.002096646,-0.000321071,-0.000547338
EPHB1,-0.001259926,0.001009813,0.000127271,0.001037993,-0.000921822,-0.00101617,-0.003831829,-4.45E-05,0.000394291,-0.000424704,-0.002007162,-0.000671763,-0.000548234
NWD2,-0.000714531,-0.000470919,-0.000698333,-0.000124378,-0.000723894,-0.000628159,-0.000736925,-0.000156989,-0.000131254,-0.000624728,-0.000308948,-4.40E-05,-0.000547824
PLA2G4E,-0.002707633,-0.001075748,0.002751607,-3.80E-05,0.002348701,0.002131307,0.00325814,-0.001101457,-0.005823359,-0.003411739,-0.003556391,0.006988319,-0.000556874
NKX2-4,-0.005008673,0.001878915,-0.016102011,0.028728065,0.021118279,0.002357267,-0.006617914,-0.019624561,0.007471065,0.002589361,-0.002993546,-0.009076377,-0.000557316
WIPF3,0.000859648,-0.000565025,-0.001569679,-0.002223362,-0.001303537,-7.67E-05,-0.001675132,-0.000674471,-0.000236447,0.000545557,-0.000572884,0.000829575,-0.000568955
NDNF,-0.001499402,-4.84E-05,0.000302784,-0.000842936,-0.003086495,-0.000297514,-0.002772242,0.005675684,0.000223285,-0.000153039,-0.00282168,-0.00303576,-0.000570225
STX1A,-0.000906468,-0.000933278,-0.000663952,-0.000778087,-0.000440398,-0.000570234,-0.000588372,-0.000385247,-4.30E-05,-0.001075975,8.24E-05,9.74E-05,-0.000579303
SCML4,-0.00093327,0.000215515,-0.000550359,-0.001539934,-0.001527686,-8.35E-05,-0.000608849,-0.002058781,-0.00100625,0.000406337,0.001509217,-0.000535826,-0.000579604
NRARP,-0.000810589,0.000197708,-0.000416453,-0.000314571,-0.001233557,-0.000579107,-0.00110823,-0.000590267,0.000424482,-0.000640546,0.000129093,-0.001362934,-0.000584687
IQSEC1,-0.000901294,-0.002120034,-0.000120942,-0.000147687,-0.001540716,-0.001165654,-0.000522684,-0.000128341,-0.000648745,0.000511445,-0.00050225,-0.00217893,-0.000585715
