GENE,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8
POU2F3,0.0,7.320868904156856e-25,5.4604529986181845e-52,1.0716324744926553e-201,0.9999895237571234,1.047624287557191e-05,0.0,0.0
COL2A1,0.0,8.911964785093426e-82,5.259066314033055e-31,0.0,1.0,2.217500718934963e-36,0.0,0.0
NKD2,0.0,6.785729702212565e-19,6.485198519814683e-75,8.593841199076622e-195,0.7501249120741049,0.2498750879258956,0.0,0.0
PRRX1,0.0,3.6578516078113893e-19,5.2140742669519165e-82,6.61482521440781e-277,0.9999998334194157,1.6658058337137963e-07,0.0,0.0
KCNK13,0.0,0.0001839860130469748,5.423342310281549e-67,2.162594620850319e-108,0.10858459957010949,0.8912314144168422,0.0,0.0
NR2E1,0.0,1.430006476079467e-111,8.65196299109098e-27,0.0,1.0,1.0190574656273037e-22,0.0,0.0
ADGRA1,0.0,1.6433118956914967e-17,3.525653794883929e-88,3.9598564865290802e-146,0.5003630515891071,0.4996369484108911,0.0,0.0
IRF8,0.0,2.8412667705956496e-18,7.563148056484042e-57,6.118021856987924e-192,0.9354912187861861,0.06450878121381533,0.0,0.0
PCDH1,0.0,9.588336985701046e-09,4.2957071915790293e-79,1.843809685265341e-114,0.8618262146448129,0.13817377576684972,0.0,0.0
ZFHX3,0.0,4.445913134049447e-10,3.119657407338246e-82,1.5209489656145773e-72,0.9999999995545146,8.955526168120924e-13,0.0,7.733726930153328e-286
DNAJB8,0.0,5.027149453896994e-131,2.9684119101248036e-53,0.0,1.0,3.080473901588868e-37,0.0,0.0
SMUG1,0.0,3.306157100739742e-24,1.1879971397891438e-64,7.946134925068467e-205,0.9999999992083346,7.916671212177529e-10,0.0,0.0
COL27A1,0.0,1.93933318952855e-08,8.313647072762554e-71,2.8502750815823616e-86,0.7148608341264469,0.28513914648022237,0.0,0.0
EGFLAM,0.0,1.1939548495588796e-14,1.332407798627006e-81,3.3874916056843105e-131,0.9995369772416703,0.00046302275831900394,0.0,0.0
DMRT3,0.0,3.47456767484694e-73,6.990332033085063e-49,0.0,0.9999999991882618,8.117381448670597e-10,0.0,0.0
NGFR,0.0,3.7494614741674666e-106,7.238501889174297e-32,0.0,1.0,7.522906880586368e-27,0.0,0.0
SOX7,0.0,1.5072238695951476e-06,1.065019190176265e-69,7.470990042587728e-140,0.08516686855424509,0.9148316242218846,0.0,0.0
EGR4,0.0,7.094289451946494e-13,3.079921879049959e-57,6.221408931903595e-221,0.22445049188287114,0.7755495081164203,0.0,0.0
PTH1R,0.0,1.3895273692265097e-21,1.78478455282606e-76,1.6883464581064257e-128,0.9999126928204095,8.730717958900852e-05,0.0,0.0
BRINP2,0.0,1.5568241881032127e-08,2.5224969231673988e-70,2.0359327368037703e-160,0.7611635863535854,0.23883639807817436,0.0,0.0
CD40,0.0,1.770466758442785e-25,5.79769305708012e-54,1.4651504397085563e-165,0.9999998935886246,1.0641137633477029e-07,0.0,0.0
CCDC33,0.0,3.561371857846878e-38,1.873495782647534e-98,1.9793549987165323e-169,0.9954581680539213,0.004541831946080051,0.0,0.0
NEUROD1,0.0,1.2464875750515525e-12,1.1281705764689225e-62,1.8856047764185077e-234,0.8263306348195048,0.17366936517924758,0.0,0.0
EPHB3,0.0,7.516242962392574e-19,1.2016963851601496e-72,2.1207164713385884e-124,0.9999999999998082,1.9087200814538546e-13,0.0,0.0
HOXD9,0.0,0.0,1.0,0.0,4.642477259480044e-131,0.0,0.0,0.0
SLIT1,0.0,2.8004397527336195e-29,1.429283648904086e-41,1.2384680210937034e-287,0.9236809895618567,0.07631901043814493,0.0,0.0
SPR,0.0,4.2240075642435836e-49,3.5513524361346713e-63,6.578953700537435e-286,1.0,2.1797901431951526e-35,0.0,0.0
NTF3,0.0,1.529279608838211e-11,3.5717280224962745e-66,9.835750394702026e-181,0.9924136436355783,0.007586356349128939,0.0,0.0
DBX1,0.0,1.6586347997017745e-30,5.643424756801603e-45,0.0,0.9999884156498763,1.1584350123124027e-05,0.0,0.0
ATOH8,0.0,5.103100762521383e-24,4.809923687620108e-111,8.920270075849801e-174,0.9999656735078123,3.4326492186237767e-05,0.0,0.0
SPAG6,0.0,2.13774903798373e-07,1.386441511379039e-68,3.0675791437748043e-123,0.9852818988786881,0.014717887346407405,0.0,0.0
CACNA1E,0.0,2.118198488449694e-17,5.971631698110219e-75,1.5079405902546607e-233,0.4156073294281777,0.5843926705718241,0.0,0.0
ZIC4,0.0,1.5203687080201155e-237,1.3380570102688826e-25,0.0,1.0,1.5715504931455654e-41,0.0,0.0
CLDN9,0.0,0.00014192285684588336,8.350429073075956e-91,1.6335299845773914e-57,0.003775040003968406,0.9960830371391843,0.0,0.0
DMBX1,0.0,1.0431228871155473e-19,6.387109607020156e-77,1.6210486272235839e-93,0.9999999998082174,1.9178295761671614e-10,0.0,0.0
TNNT2,0.0,1.8368837625479167e-17,4.918759347816001e-78,1.4500884162246366e-136,0.5562346054221022,0.4437653945778991,0.0,0.0
ALDH1A2,0.0,1.7570308062017812e-09,3.1792489362641867e-59,3.680614520091109e-154,0.9999598005585149,4.0197684455448104e-05,0.0,0.0
NKX3-1,0.0,5.700593020352703e-151,1.2871752402694094e-35,0.0,1.0,6.471935137604306e-58,0.0,0.0
MEIS3,0.0,6.73675567483764e-31,2.6912658784995036e-82,0.0,0.9999992200872064,7.799127928317161e-07,0.0,0.0
PRMT8,0.0,2.9627561457892063e-09,2.905007200307278e-63,2.8301720339340173e-155,0.014361295688571118,0.9856387013486739,0.0,0.0
SOX21,0.0,9.354739908656411e-18,5.101610101663883e-61,4.5249054297860367e-296,0.8130836067430153,0.18691639325698428,0.0,0.0
EVX1,0.0,0.0,8.924501650782637e-06,0.0,0.999991075498348,7.481954873083006e-255,0.0,0.0
WNT7A,0.0,1.6505807136276073e-10,1.4746590953494997e-81,3.612859145710238e-155,0.9866769502415079,0.013323049593433767,0.0,0.0
GRIN2C,0.0,8.703219582150444e-14,6.259059770045863e-87,8.573840938272764e-211,0.9519951525691123,0.04800484743080123,0.0,0.0
FRMD4A,0.0,0.02247030111821003,6.124295416581515e-109,0.9774272768927325,3.8426969187141213e-08,0.00010238356208847835,0.0,4.4056031361325806e-48
FZD10,0.0,8.111786141892242e-48,2.725633939757355e-60,0.0,1.0,8.364829503312683e-18,0.0,0.0
ACTR5,0.0,3.917699974796164e-40,1.359771532429825e-43,4.2316710763841223e-243,0.9999999999999787,2.1658411754153236e-14,0.0,0.0
SSTR4,0.0,7.257927716795352e-12,8.977045743796968e-56,4.741012196627523e-134,0.9757716417155549,0.024228358277188763,0.0,0.0
SERTAD4,0.0,1.2042679259134455e-06,9.243490652342517e-68,1.7144605388108597e-101,0.9999985259027959,2.698292773296719e-07,0.0,0.0
ZFHX4,0.0,9.61816485565362e-10,4.7894021590706824e-89,4.107948717366e-185,0.5070866764179707,0.4929133226202141,0.0,0.0
ANKRD1,0.0,0.009148187456954546,1.5290488950143546e-84,8.93816894718236e-47,0.9905982838331148,0.0002535287099302059,0.0,1.345299718017236e-228
ADRA2C,0.0,1.8680135813628382e-184,2.4567029676632804e-50,0.0,1.0,7.900104915550114e-33,0.0,0.0
VPREB1,0.0,2.966560739324868e-32,8.592564618996378e-69,3.600066820975067e-227,1.0,2.2872342143716152e-22,0.0,0.0
NTSR1,0.0,2.0494615906523832e-63,3.715902965145939e-66,0.0,0.9999999975479348,2.452066184927621e-09,0.0,0.0
TNNI3,0.0,1.5647378325092678e-24,1.0607405763230341e-79,9.78449016446806e-188,0.9999861853641192,1.3814635881592637e-05,0.0,0.0
ESX1,0.0,7.894535916541113e-59,3.255227790057101e-50,2.2098926734470858e-282,0.9999854316241399,1.4568375857490434e-05,0.0,0.0
CYP26B1,0.0,8.701117648691394e-15,4.5222441097914596e-80,1.740973301569641e-187,0.6144579310649194,0.38554206893507253,0.0,0.0
NPTX1,0.0,1.83227622343894e-29,5.373823734891155e-73,0.0,0.9995286092873622,0.00047139071263804723,0.0,0.0
COMMD3,0.0,0.9883395640547934,2.6842072735343584e-89,3.1073007188230466e-16,0.011580558450010799,7.987749519377435e-05,0.0,4.391782670079743e-58
KCNA2,0.0,7.827776183186658e-13,1.461494514718665e-54,2.114289595618486e-101,0.9984544555333452,0.0015455444658706088,0.0,0.0
VGLL2,0.0,9.408333634516175e-15,1.8051472811237236e-73,6.738854426049352e-305,0.9749973961540036,0.02500260384598523,0.0,0.0
FGF8,0.0,3.8846838640581685e-11,3.2445960933682515e-77,3.675701807666462e-146,0.04125031470616158,0.9587496852549898,0.0,0.0
PTF1A,0.0,4.387737726137697e-90,1.7865726096216863e-42,0.0,1.0,1.9689538985247233e-24,0.0,0.0
GPX8,0.0,2.51521403446834e-06,6.941887037302637e-84,5.553216684738432e-69,0.9999974846314944,1.5447212753609933e-10,0.0,0.0
C1QB,0.0,5.21174264823409e-27,2.966879481532563e-50,1.9984005161587226e-216,0.9958781267839237,0.004121873216075932,0.0,0.0
CD6,0.0,5.024067625029606e-07,2.7612869681846073e-70,3.485566823556932e-54,0.0092919238358301,0.9907075737574089,0.0,0.0
STC2,0.0,8.305229951344249e-07,5.0793681683298975e-80,3.883797336235848e-112,0.9976816646885104,0.0023175047884935645,0.0,0.0
LINGO1,0.0,9.953336511460376e-135,2.7295393603040697e-28,0.0,1.0,3.3582814675556504e-22,0.0,0.0
SOX14,0.0,2.7261956387739466e-17,9.540739110231848e-70,0.0,0.9940175746352237,0.005982425364774863,0.0,0.0
TNFRSF12A,0.0,6.3061879043399796e-06,8.050507231597612e-92,6.939316481235675e-46,0.020494155052886452,0.9794995387592078,0.0,0.0
CABP7,0.0,6.030824009037053e-13,6.139381236244378e-85,8.24023009202542e-158,0.4044371808794742,0.595562819119922,0.0,0.0
SKOR1,0.0,1.3179218319887184e-26,4.5196660194016346e-69,0.0,0.9999995143098779,4.856901214658643e-07,0.0,0.0
HOXC9,0.0,0.0,2.856814591526471e-194,0.0,9.171094041046097e-226,0.0,1.0,0.0
SATB2,0.0,1.9000065426432283e-22,1.1438935487926397e-72,0.0,0.9996749604166776,0.0003250395833225717,0.0,0.0
RFX4,0.0,3.666265392518173e-16,1.4833967846503946e-65,3.4112237466629607e-192,0.9995685552056862,0.00043144479431391527,0.0,0.0
SMARCD3,0.0,2.889584642914764e-06,5.53795028782809e-84,6.953320267806561e-55,0.006135662276673505,0.9938614481386852,0.0,0.0
UNC5A,0.0,1.2589862952237908e-50,3.180289556519247e-70,0.0,0.9999924091582509,7.5908417500386834e-06,0.0,0.0
CACNA1G,0.0,1.5979437299186398e-09,9.946920705638908e-88,1.2433622985535972e-104,0.019135535984665407,0.9808644624173892,0.0,0.0
LHX9,0.0,1.2792897968795786e-36,1.0741058388972266e-63,0.0,0.9999999997806448,2.1935678689161746e-10,0.0,0.0
SYT2,0.0,9.888820644691673e-28,1.125753947288535e-47,8.818022312333454e-296,0.9979077642551037,0.0020922357448945523,0.0,0.0
TJP1,0.0,0.03370514023586387,3.029216347836064e-86,1.035723730389119e-45,0.004035623967217155,0.9622592357969205,0.0,0.0
C1QL1,0.0,9.1491397843742e-05,5.307669414842674e-81,2.9664722977893225e-96,0.1506980001057821,0.8492105084963757,0.0,0.0
HOXD12,0.0,0.0,1.0,0.0,4.79199228731958e-121,0.0,0.0,0.0
HOXC6,0.0,0.0,1.7328460491801708e-273,0.0,2.235709825108275e-251,0.0,1.0,0.0
SCUBE1,0.0,9.464481564415022e-33,9.65950529472415e-67,1.1926236325360384e-241,0.9995666657017801,0.00043333429822075496,0.0,0.0
BARHL2,0.0,1.910301769598355e-84,1.1969078116671146e-51,0.0,1.0,6.4231574321666635e-24,0.0,0.0
MKX,0.0,2.393384408273732e-07,3.0181421082827454e-70,1.443300848195542e-158,0.7244254287209638,0.27557433194059466,0.0,0.0
MTHFSD,0.0,7.171957464849325e-20,6.782309142230383e-78,1.6621004661636598e-135,0.9999815209981787,1.847900182037144e-05,0.0,0.0
STK3,1.2995902657811367e-13,5.794832755189741e-08,1.070443929392621e-115,0.00017113058389384898,1.7374511159634362e-13,2.0446575086372926e-10,0.0,0.9998288112630092
BLK,0.0,0.9821715207793326,9.989540721536732e-105,0.00014136447908651647,1.1168740421190451e-05,0.017675946001159782,0.0,1.0203358429958468e-116
CDK5R2,0.0,4.134565162373032e-24,4.638032484386061e-53,0.0,0.984607353695745,0.015392646304255577,0.0,0.0
WNT3A,0.0,3.946380502505536e-18,1.1566339521563847e-63,2.827814943647424e-221,0.9998643955019039,0.00013560449809732174,0.0,0.0
FOXB2,0.0,1.7671814937193338e-20,6.913341646733453e-65,0.0,0.9960729318975757,0.003927068102423028,0.0,0.0
PEAR1,0.0,6.59460352180739e-43,6.887038308425134e-74,8.990708640607767e-223,1.0,7.698435562842527e-16,0.0,0.0
PRSS56,0.0,2.4072880743387954e-51,2.001388718550038e-45,0.0,0.9999993912040926,6.087959069182494e-07,0.0,0.0
ZMYND15,0.0,3.793453728686618e-05,1.4849240148149902e-72,4.630214381820611e-65,0.0642246380723558,0.935737427390359,0.0,0.0
OAF,0.0,1.531078393632811e-20,2.0996270273602986e-75,2.1284281937632015e-131,1.0,1.1459218805790292e-21,0.0,0.0
TFAP2D,0.0,3.776324514629939e-46,1.2034123187284043e-65,0.0,0.9999999999999538,4.4925594494005584e-14,0.0,0.0
SYNDIG1L,0.0,8.797792872510451e-16,3.0869423618227335e-59,1.75734512966902e-165,0.9420678732537436,0.05793212674625514,0.0,0.0
KRT77,0.0,3.909305484908127e-57,1.4657107413559248e-31,0.0,0.9999957897623045,4.210237698130648e-06,0.0,0.0
KIF26A,0.0,6.662570360488466e-55,4.876174293342291e-90,0.0,0.9999999320868925,6.791310584310754e-08,0.0,0.0
HOXD10,0.0,0.0,1.0,0.0,1.335596248615553e-129,0.0,0.0,0.0
NKX3-2,0.0,1.0039776390904668e-76,1.781755778227769e-57,0.0,1.0,4.515617108028737e-24,0.0,0.0
BAHCC1,0.0,3.8830335783452204e-05,3.78805493917109e-100,6.9687476632584465e-59,0.9999252524478954,3.591721631981163e-05,0.0,0.0
KCNJ5,0.0,4.7243135728013103e-14,1.0866959679556187e-70,1.528543078621887e-121,0.9999988403925295,1.1596074229408218e-06,0.0,0.0
QSOX2,0.0,0.26125254268816567,4.86775899338353e-96,1.6121233952073562e-17,0.00048096653158210493,0.7382664907802536,0.0,4.3955644968303986e-265
WNT5A,0.0,0.0005552967585968618,4.361825854773215e-81,1.1765147480785915e-83,0.7634219479255139,0.23602275531588862,0.0,0.0
WDFY4,0.0,0.00018158188692403036,5.603670566856712e-78,1.5920402385899366e-45,0.02414668003718037,0.9756717380758972,0.0,0.0
SKAP1,0.0,6.399840448743794e-37,2.2505157851703007e-67,1.009667725186127e-215,0.9999999986729691,1.3270300058861454e-09,0.0,0.0
TMPRSS6,0.0,7.624246906464199e-35,2.6688882793641664e-53,1.3107721022183327e-249,0.9998559974437717,0.00014400255622810953,0.0,0.0
HOXC13,0.0,0.0,4.7107259878725817e-225,0.0,9.614098765103667e-188,0.0,1.0,0.0
IFITM10,0.0,0.05075399664237393,2.127619229432502e-97,1.6820259269276997e-45,0.02379315421864353,0.9254528491389808,0.0,0.0
GAD2,0.0,1.154872146352238e-13,1.127529378092965e-80,1.5982085220864727e-252,0.9288206938628972,0.07117930613698856,0.0,0.0
GRM8,0.0,1.4838311817620597e-10,1.618689295289939e-69,7.6694515383832405e-140,0.9998324739596575,0.0001675258919610929,0.0,0.0
HCK,0.0,2.186047914029066e-33,2.46544365084633e-47,6.489943334431231e-249,0.9999999427517333,5.724826537157293e-08,0.0,0.0
ASCL2,0.0,5.989661475433871e-10,1.126186188734199e-65,3.656495050249652e-139,0.3994751952534305,0.6005248041476032,0.0,0.0
RASGRF1,0.0,2.207915752861738e-17,1.471667373748776e-53,7.438835360385813e-256,0.8411688560834816,0.15883114391651915,0.0,0.0
PCDHGA12,0.0,1.4032058720858974e-80,6.903746281481017e-80,0.0,1.0,7.420213989034147e-69,0.0,0.0
IRX3,0.0,5.791224087430375e-15,1.7359572882646438e-74,7.629262411384915e-187,0.998465991404105,0.0015340085958883984,0.0,0.0
MECOM,0.0,8.83884119699406e-12,1.1830203479418441e-79,6.075479104858792e-110,0.9897702552990084,0.01022974469215168,0.0,0.0
PLAGL1,0.0,0.45480165331755906,2.5113456021215015e-76,1.5412927805507912e-39,0.047666627754815186,0.49753171892762654,0.0,0.0
TWIST2,0.0,3.9694353876048617e-07,1.4609573351413918e-80,9.340105228988387e-111,0.19740561333544035,0.8025939897210211,0.0,0.0
RHCG,0.0,8.700936653646692e-77,1.656011700062238e-23,0.0,0.9999999999986144,1.3855088037691999e-12,0.0,0.0
RIPK4,0.0,6.68638880891643e-25,6.610997635148366e-64,3.995637818456111e-235,0.9945801225245532,0.005419877475446445,0.0,0.0
PITX3,0.0,2.783828024954286e-07,2.7704641275827334e-80,2.5527530386742254e-105,0.9944099983652075,0.005589723251991184,0.0,0.0
VSX2,0.0,4.9429285823931595e-27,7.632933155017848e-63,1.4409325648645963e-293,0.7051299790886562,0.2948700209113437,0.0,0.0
SLC6A12,0.0,2.738477029054793e-19,5.097893140770728e-56,3.1917626444388765e-157,0.9985601381317527,0.0014398618682480153,0.0,0.0
BAMBI,0.0,0.2033444531871743,5.480842743693796e-76,5.778867455910395e-60,0.6826757231764777,0.11397982363634719,0.0,0.0
HOXB8,0.0,0.0,1.0,0.0,3.9188573392712874e-111,0.0,0.0,0.0
EDN3,0.0,3.694969594599972e-12,1.1617015903844885e-68,1.080013878639398e-143,0.9055616734717212,0.09443832652458264,0.0,0.0
ADRA2B,0.0,1.2602805516018585e-08,2.6352746587919964e-73,1.9621182662107335e-89,0.04343233469617821,0.956567652701016,0.0,0.0
SOX8,0.0,2.3429028458194157e-62,3.993697139335206e-99,0.0,0.9999999999998934,1.0617637209895503e-13,0.0,0.0
TEAD1,0.0,3.516039648648678e-20,1.2786603559652933e-86,6.389393376847479e-185,1.0,1.145275102056965e-21,0.0,0.0
CAMTA1,0.9999641248762641,1.192831021197695e-12,4.664805211116998e-120,3.360152444180436e-09,4.727095119973731e-18,6.640769175619765e-15,0.0,3.5871762384176334e-05
SLC1A2,0.0,0.06678729113406111,1.4390658429102135e-75,6.91557921202645e-111,0.5822649228049216,0.3509477860610176,0.0,0.0
PKNOX2,0.0,5.29379183008938e-07,8.415319614199763e-84,4.1387266396675856e-106,0.999983977762129,1.5492858687456972e-05,0.0,0.0
SALL3,0.0,6.020469178762155e-08,6.353665993452129e-91,1.6615384622013276e-176,0.5164831287794222,0.48351681101588523,0.0,0.0
FAM163B,0.0,3.4524611666609494e-29,5.917387190685698e-88,9.457639102135363e-209,0.9987708710303088,0.0012291289696899205,0.0,0.0
TSPAN9,0.0,0.9988357589231464,1.8414494161813987e-102,0.0002275281151694186,4.540658459432647e-06,0.00093217230322508,0.0,1.9636578799260238e-75
HS3ST3B1,0.0,2.9434381337912812e-08,5.7928960014338155e-87,7.010842359223624e-144,0.8868295646302049,0.11317040593541318,0.0,0.0
ALX1,0.0,3.052161155534312e-13,8.477882604772393e-77,2.995148210565323e-192,0.34786782512217584,0.6521321748775203,0.0,0.0
TBC1D21,0.0,1.3879659400344793e-07,2.946776786031482e-65,1.0899126429074629e-88,0.009121209028516562,0.9908786521748878,0.0,0.0
HYDIN,0.0,0.9073048365065407,5.460587132933562e-102,2.859444736576309e-06,0.00010003222048243997,0.09259227182824097,0.0,1.9481807121621158e-128
DMRT2,0.0,3.5854020117410244e-30,2.2054795486247784e-65,0.0,0.9999997670182155,2.3298178520535647e-07,0.0,0.0
CCDC8,0.0,6.997489898402102e-06,1.6875075106669638e-93,1.045301614944214e-86,0.9991795885796209,0.0008134139304820205,0.0,0.0
DUOXA1,0.0,3.5883840073945506e-38,5.466509605598479e-45,6.644199329328826e-290,0.9999999999999893,8.916306715859046e-15,0.0,0.0
EGR3,0.0,7.082669178876211e-15,2.9126227531494463e-84,4.8071172304461e-111,0.9999998962967371,1.0370325748540162e-07,0.0,0.0
KCND3,0.0,2.929711363734601e-16,1.2624760054574221e-65,2.400766040785835e-159,0.9999958762511635,4.123748835415351e-06,0.0,0.0
TAL1,0.0,2.0111700472478417e-32,5.030209018979477e-61,0.0,0.9999999981783709,1.8216304257827093e-09,0.0,0.0
RORA,0.0,0.9955614133509586,5.003212927147426e-101,1.2913838549499403e-08,8.8499509350037e-06,0.004429723784267956,0.0,2.970957147482401e-104
SLC30A2,0.0,9.933475960680383e-19,1.5654757071526986e-53,3.3276841728616444e-187,0.9610815644725724,0.038918435527428165,0.0,0.0
EDAR,0.0,2.926165081256033e-10,4.4408599026882044e-66,9.838216613973202e-82,0.0546675785924648,0.9453324211149187,0.0,0.0
PTCH1,0.0,7.238406270233692e-06,1.7424880380605398e-92,1.702288010919387e-76,0.9999926347551543,1.2683857702799554e-07,0.0,0.0
WNT9B,0.0,5.118389876392343e-11,2.840509916453868e-64,2.6186183155586497e-131,0.5844817294845782,0.4155182704642369,0.0,0.0
ACOXL,0.0,7.077112748307268e-22,1.1877371091194018e-44,2.2246022139647825e-199,0.9945893937703582,0.005410606229640726,0.0,0.0
ILDR2,0.0,3.138455725816371e-05,9.626676803529008e-72,9.754501022582098e-96,0.010512500441969056,0.9894561150007725,0.0,0.0
ATP8B3,5.478005912987987e-28,0.0002950255435246139,4.3112899709009414e-111,0.39199223935883043,4.730440162759247e-10,8.426014077446438e-07,0.0,0.6077118920231935
HMX2,0.0,3.3761287131025773e-51,2.9989483018377656e-54,0.0,0.9999999999970619,2.939515727932412e-12,0.0,0.0
FAM83H,0.0,4.522098758034667e-06,2.0620205786431146e-84,1.248477382806464e-60,0.045148872090058786,0.9548466058111817,0.0,0.0
HOXD13,0.0,0.0,1.0,0.0,2.5094267758799253e-116,0.0,0.0,0.0
SLC18A3,0.0,1.6009977165681765e-32,2.2357566615070464e-51,0.0,0.9999981017400263,1.8982599730997289e-06,0.0,0.0
CDH23,0.0,1.3195552443901635e-15,1.423951022740989e-61,4.9158947895409426e-160,0.269393287638886,0.7306067123611144,0.0,0.0
ZIC2,0.0,3.567728025958403e-103,2.7986062845053654e-56,0.0,1.0,1.7833770662587233e-31,0.0,0.0
GDF10,0.0,3.4123050779466993e-07,2.789841836655433e-74,4.404682773064062e-111,0.016947072238932628,0.9830525865305593,0.0,0.0
CLDN6,0.0,2.6815821361932547e-06,3.4353283046051777e-91,6.003579620192105e-55,0.021142165618898347,0.9788551527989641,0.0,0.0
COL18A1,0.0,0.011017069799475138,9.30503620892253e-86,1.191973554014732e-43,0.005986480183438225,0.9829964500170866,0.0,0.0
C1QC,0.0,1.7571191555721077e-65,7.207849349859577e-44,0.0,0.9999999999987566,1.2422360435815113e-12,0.0,0.0
TRABD2B,0.0,0.09729014204834213,3.55379959722564e-80,8.431184910929465e-59,0.005341859175737415,0.8973679987759204,0.0,0.0
LONRF3,0.0,3.069338445274924e-13,8.792562909481574e-70,4.909042106343195e-92,0.9913552361160358,0.008644763883656308,0.0,0.0
SCUBE3,0.0,2.4451526457072242e-05,2.4121716792538314e-83,3.708290836691196e-121,0.2979062531851976,0.7020692952883459,0.0,0.0
IKZF1,0.0,0.00557208467773632,1.3055734097178209e-76,2.293084447115003e-80,0.3332657387934966,0.6611621765287686,0.0,0.0
EXTL1,0.0,0.8766353014193012,1.6595350577211802e-97,6.800878068601953e-13,0.0001442103337984421,0.12322048824622078,0.0,4.361343741280515e-124
DUSP8,0.0,1.2988130486518294e-28,2.458552243152327e-59,1.1563216046296974e-157,0.9829815059135631,0.01701849408643561,0.0,0.0
PROX1,0.0,4.2896194471282784e-05,9.200964421811148e-79,7.978320096598195e-157,0.3303012930017215,0.6696558108038057,0.0,0.0
MPZL2,0.0,8.571564761915958e-25,3.0300700873529498e-49,1.9422440307276605e-142,0.9999998998725858,1.0012741558309543e-07,0.0,0.0
HOXA3,0.0,0.0,1.0,0.0,5.474214477787572e-155,0.0,0.0,0.0
AMMECR1,0.0,2.5401764226957896e-44,2.1334713837467604e-102,1.3571164434108178e-86,4.243092077993815e-07,0.9999995756907912,0.0,0.0
SOX3,0.0,1.013422999314814e-37,6.120083576015541e-86,5.4e-323,0.8921848890302218,0.10781511096977853,0.0,0.0
SLC6A3,0.0,3.6278018126878268e-06,2.074705467964095e-84,1.2940806257555805e-140,0.18120193140157514,0.8187944407966133,0.0,0.0
PCDH19,0.0,5.234333528756458e-67,1.6465847908198177e-67,3.48601376e-316,0.0008039112363806649,0.99919608876362,0.0,0.0
FBRSL1,0.0,0.6669147197149926,4.413805554093939e-93,4.2297024477547575e-25,0.07399196194827692,0.2590933183367297,0.0,1.1155418478548902e-162
ADARB2,0.0,5.534149031360266e-07,1.0065255191650574e-87,1.56397105437005e-122,0.1548729552966806,0.8451264912884179,0.0,0.0
RORC,0.0,5.0068162978957276e-11,4.991262490986105e-62,1.943156276074074e-84,0.06063150076985663,0.9393684991800745,0.0,0.0
EFCC1,0.0,1.755347910641845e-09,2.567328719213923e-70,5.3904511693270606e-105,0.10161874119775907,0.898381257046892,0.0,0.0
LRRC52,0.0,7.745650673084219e-06,3.1190052006484646e-66,6.4241852859263104e-80,0.9742495918624345,0.02574266248689154,0.0,0.0
BCAR1,0.0,1.2152445527360722e-16,2.699091147179543e-95,6.570639322967163e-126,0.9999999936134607,6.386538769299279e-09,0.0,0.0
NPPB,0.0,2.9950850008869513e-08,4.168628821373982e-67,1.2307805790534259e-107,0.03824983401089871,0.9617501360382519,0.0,0.0
BPIFA3,0.0,0.0057302387183767916,3.4369202272567692e-77,3.071662004063095e-59,0.00346080658301423,0.9908089546986091,0.0,0.0
ADCY1,0.0,8.47300401693432e-05,2.366768596470211e-80,2.460974585097164e-83,0.0025307367725592544,0.9973845331872718,0.0,0.0
PDLIM3,0.0,1.0580941975461372e-09,1.7093610259762718e-74,4.936619608486359e-107,0.9987761151702793,0.0012238837716257054,0.0,0.0
LHX1,0.0,2.4751663661433985e-47,3.9844744646312286e-46,0.0,0.999999999996728,3.2720869231316974e-12,0.0,0.0
TSPAN18,0.0,0.7100015807890673,2.5545970105482216e-87,2.5571320121222827e-09,0.00035836918714757504,0.28964004746665345,0.0,1.405244855768645e-224
FGD5,0.0,2.284497415987344e-35,3.0500857918711606e-49,1.2939851122714004e-228,0.9999789379324239,2.1062067575709266e-05,0.0,0.0
CCND2,0.0,7.177042757208667e-07,4.4273976075047165e-75,4.009276932781037e-76,0.05478921848600021,0.9452100638097226,0.0,0.0
OTOF,0.0,1.073392641663855e-55,6.73837467877184e-36,0.0,0.9999998069893872,1.9301061253410068e-07,0.0,0.0
ASS1,0.0,3.857617833963558e-06,1.3024876161740244e-87,1.0450003948089593e-67,0.9993025702654019,0.0006935721167624816,0.0,0.0
KDELR3,0.0,3.345017485799038e-08,1.2979192075085408e-82,4.507637472993259e-88,0.48374864994689176,0.5162513166029328,0.0,0.0
MYO5B,0.0,5.084154641701403e-24,1.2902399062731251e-53,7.517624402542546e-218,0.9999952339057713,4.766094230041211e-06,0.0,0.0
SLIT3,0.0,0.9292225817723646,2.1416045873164464e-87,4.0114996333761256e-26,0.00012989036246775732,0.07064752786516931,0.0,0.0
PCSK6,0.0,0.011464050409848799,2.8018355669230944e-78,4.143118252120389e-45,0.014123710384401878,0.9744122392057479,0.0,0.0
HOXA10,0.0,0.0,1.0,0.0,1.813380386660431e-145,0.0,0.0,0.0
BMP6,0.0,0.0006968271474256822,3.345923310023667e-78,9.146089917416521e-117,0.9396540510094001,0.05964912184317585,0.0,0.0
DLGAP4,0.0,7.182700335524161e-06,4.938138267719853e-73,5.293427086907197e-115,0.02689003346647888,0.9731027838331867,0.0,0.0
